1,0.182084177357641,0.591533180778032,0.591533180778032,0.591533180778032,0.591533180778032,0.593142857142857,0.593142857142857,0.593142857142857,0.593142857142857,0.593142857142857,0.593142857142857,0.593142857142857,0.59255079006772,0.59255079006772,0.591882750845547,0.591882750845547,0.591882750845547,0.591882750845547,0.5917225950783,0.592134831460674,0.607291666666667,0.607291666666667,0.593103448275862,0.593103448275862,0.59331797235023,0.59331797235023,0.595622119815668,0.596087456846951,0.595866819747417,0.596774193548387,0.597238204833141,0.596792668957617,0.597014925373134,0.596571428571429,0.596571428571429,0.596571428571429,0.596571428571429,,0.653639472398632,
2,0.173791621911923,0.512388503468781,0.512388503468781,0.512896825396825,0.512896825396825,0.512845849802372,0.512845849802372,0.512845849802372,0.512845849802372,0.512845849802372,0.512845849802372,0.512845849802372,0.5126953125,0.5126953125,0.5126953125,0.5126953125,0.5126953125,0.5126953125,0.511605415860735,0.511650485436893,0.521466905187835,0.521466905187835,0.510385756676558,0.510385756676558,0.506889763779528,0.506889763779528,0.507858546168959,0.507843137254902,0.509322865554465,0.509842519685039,0.509823182711198,0.510284035259549,0.511811023622047,0.511764705882353,0.511764705882353,0.512770137524558,0.512770137524558,,0.533705624252094,
3,0.168436393920466,0.491912464319696,0.491912464319696,0.491912464319696,0.491912464319696,0.491943127962085,0.491943127962085,0.491943127962085,0.491943127962085,0.491943127962085,0.491943127962085,0.491943127962085,0.49203373945642,0.49203373945642,0.49203373945642,0.49203373945642,0.49203373945642,0.49203373945642,0.491179201485608,0.491146318732526,0.489504617968094,0.489504617968094,0.493307839388145,0.493307839388145,0.489543726235741,0.489543726235741,0.490512333965844,0.490530303030303,0.49054820415879,0.490995260663507,0.491012298959319,0.491046182846371,0.491029272898961,0.491063029162747,0.491063029162747,0.491063029162747,0.491063029162747,,0.495555555555556,
4,,0.423770491803279,0.423770491803279,0.423770491803279,0.423770491803279,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.424899598393574,0.425343018563358,0.424308588064047,0.424308588064047,0.426799007444169,0.426799007444169,0.42809642560266,0.42809642560266,0.429045643153527,0.429163214581607,0.428925619834711,0.429163214581607,0.429280397022333,0.429159802306425,0.429042904290429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,,0.518805738658395,
5,0.164967373572594,0.423770491803279,0.423770491803279,0.423770491803279,0.423770491803279,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.424899598393574,0.425343018563358,0.424308588064047,0.424308588064047,0.426799007444169,0.426799007444169,0.42809642560266,0.42809642560266,0.429045643153527,0.429163214581607,0.428925619834711,0.429163214581607,0.429280397022333,0.429159802306425,0.429042904290429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,,0.517801857585139,
6,0.182577296321372,0.604678362573099,0.604678362573099,0.604678362573099,0.604678362573099,0.60419091967404,0.60419091967404,0.60419091967404,0.60419091967404,0.60419091967404,0.60419091967404,0.60419091967404,0.604838709677419,0.604838709677419,0.604838709677419,0.604838709677419,0.604838709677419,0.604838709677419,0.60250569476082,0.602974828375286,0.591277890466531,0.591277890466531,0.605633802816901,0.605633802816901,0.603751465416178,0.603751465416178,0.606807511737089,0.60655737704918,0.608440797186401,0.608695652173913,0.608440797186401,0.608644859813084,0.608899297423888,0.608391608391608,0.608391608391608,0.608391608391608,0.608391608391608,0.0699865410497981,0.579973992197659,
7,,0.423770491803279,0.423770491803279,0.423770491803279,0.423770491803279,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.424019607843137,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.425445705024311,0.424899598393574,0.425343018563358,0.467897271268058,0.467897271268058,0.426799007444169,0.426799007444169,0.42809642560266,0.42809642560266,0.429045643153527,0.429163214581607,0.428925619834711,0.429163214581607,0.429280397022333,0.429159802306425,0.429042904290429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.0692410119840213,0.542139384116694,
8,,0.436655405405405,0.436655405405405,0.436655405405405,0.436655405405405,0.436868686868687,0.436868686868687,0.436868686868687,0.436868686868687,0.436868686868687,0.436868686868687,0.436868686868687,0.438230383973289,0.438230383973289,0.438230383973289,0.438230383973289,0.438230383973289,0.438230383973289,0.437551695616212,0.4380714879468,0.435074626865672,0.435074626865672,0.439897698209719,0.439897698209719,0.440924657534247,0.440924657534247,0.44263698630137,0.442735042735043,0.442832764505119,0.44311377245509,0.443210930828352,0.443027210884354,0.442930153321976,0.442372881355932,0.442372881355932,0.442372881355932,0.442372881355932,,,
9,0.174165769644779,0.516483516483517,0.516483516483517,0.517,0.517,0.516932270916335,0.516932270916335,0.516932270916335,0.516932270916335,0.516932270916335,0.516932270916335,0.516932270916335,0.517241379310345,0.517241379310345,0.517241379310345,0.517241379310345,0.517241379310345,0.517241379310345,0.51609756097561,0.516160626836435,0.523809523809524,0.523809523809524,0.514456630109671,0.514456630109671,0.510912698412698,0.510912698412698,0.511881188118812,0.511857707509881,0.514370664023786,0.514910536779324,0.514880952380952,0.514822134387352,0.515873015873016,0.515810276679842,0.515810276679842,0.516831683168317,0.516831683168317,,0.554726368159204,
10,0.174805531547105,0.551172707889126,0.551172707889126,0.551172707889126,0.551172707889126,0.55154091392136,0.55154091392136,0.55154091392136,0.55154091392136,0.55154091392136,0.55154091392136,0.55154091392136,0.550891920251836,0.550891920251836,0.550891920251836,0.550891920251836,0.550891920251836,0.550891920251836,0.54932502596054,0.549530761209593,0.538817005545287,0.538817005545287,0.542016806722689,0.542016806722689,0.538140020898642,0.538140020898642,0.540794979079498,0.54070981210856,0.552715654952077,0.553418803418803,0.553304904051173,0.55307855626327,0.553191489361702,0.552966101694915,0.552966101694915,0.552966101694915,0.552966101694915,,0.641111643507427,
